indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
3200	3768	murmur	NN	NN	YES
3201	3769	of	OO	OO	YES
3202	3770	the	OO	OO	YES
3203	3771	bees	NN	NN	YES
3204	3772	shouldering	VB	VB	YES
3205	3773	theirway	NN	??	NO
3206	3774	through	OO	OO	YES
3207	3775	the	OO	OO	YES
3208	3776	long	JJ	JJ	YES
3209	3777	unmown	JJ	JJ	YES
3210	3778	grass	NN	NN	YES
3211	3780	or	OO	OO	YES
3212	3781	circling	VB	VB	YES
3213	3782	with	OO	OO	YES
3214	3783	monotonousinsistence	NN	NN	YES
3215	3784	round	OO	RB	NO
3216	3785	the	OO	OO	YES
3217	3786	dusty	JJ	JJ	YES
3218	3787	gilt	NN	NN	YES
3219	3788	horns	NN	NN	YES
3220	3789	of	OO	OO	YES
3221	3790	the	OO	OO	YES
3222	3791	straggling	VB	JJ	NO
3223	3792	woodbine	NN	NN	YES
3224	3794	seemed	VB	VB	YES
3225	3795	to	OO	OO	YES
3226	3796	make	VB	VB	YES
3227	3797	the	OO	OO	YES
3228	3798	stillness	NN	NN	YES
3229	3799	more	RB	RB	YES
3230	3800	oppressive	JJ	JJ	YES
3231	3802	The	OO	OO	YES
3232	3803	dim	JJ	JJ	YES
3233	3804	roar	NN	NN	YES
3234	3805	of	OO	OO	YES
3235	3806	Londonwas	NN	NN	YES
3236	3807	like	OO	OO	YES
3237	3808	the	OO	OO	YES
3238	3809	bourdon	NN	JJ	NO
3239	3810	note	NN	NN	YES
3240	3811	of	OO	OO	YES
3241	3812	a	OO	OO	YES
3242	3813	distant	JJ	JJ	YES
3243	3814	organ	NN	NN	YES
3244	3816	He	NN	NN	YES
3245	3817	went	VB	VB	YES
3246	3818	up	OO	RB	NO
3247	3819	to	OO	OO	YES
3248	3820	Anna	NN	NN	YES
3249	3821	Pavlovna	NN	NN	YES
3250	3823	kissed	VB	VB	YES
3251	3824	her	JJ	JJ	YES
3252	3825	hand	NN	NN	YES
3253	3827	presenting	VB	VB	YES
3254	3828	to	OO	OO	YES
3255	3829	her	JJ	JJ	YES
3256	3830	his	JJ	JJ	YES
3257	3831	bald	NN	JJ	NO
3258	3833	scented	VB	JJ	NO
3259	3835	and	OO	OO	YES
3260	3836	shining	VB	VB	YES
3261	3837	head	NN	NN	YES
3262	3839	and	OO	OO	YES
3263	3840	complacently	RB	RB	YES
3264	3841	seated	VB	VB	YES
3265	3842	himself	NN	NN	YES
3266	3843	on	OO	OO	YES
3267	3844	the	OO	OO	YES
3268	3845	sofa	NN	NN	YES
3269	3848	First	NN	NN	YES
3270	3849	of	OO	OO	YES
3271	3850	all	OO	OO	YES
3272	3852	dear	JJ	JJ	YES
3273	3853	friend	NN	NN	YES
3274	3855	tell	VB	VB	YES
3275	3856	me	NN	NN	YES
3276	3857	how	RB	RB	YES
3277	3858	you	NN	NN	YES
3278	3859	are	VB	VB	YES
3279	3861	Set	VB	VB	YES
3280	3862	your	JJ	JJ	YES
3281	3863	friend	NN	NN	YES
3282	3864	s	OO	OO	YES
3283	3865	mind	NN	NN	YES
3284	3866	at	OO	OO	YES
3285	3867	rest	NN	NN	YES
3286	3870	said	VB	VB	YES
3287	3871	he	NN	NN	YES
3288	3872	without	OO	OO	YES
3289	3873	altering	VB	VB	YES
3290	3874	his	JJ	JJ	YES
3291	3875	tone	NN	NN	YES
3292	3877	beneath	OO	OO	YES
3293	3878	the	OO	OO	YES
3294	3879	politeness	NN	NN	YES
3295	3880	and	OO	OO	YES
3296	3881	affected	JJ	JJ	YES
3297	3882	sympathy	NN	NN	YES
3298	3883	of	OO	OO	YES
3299	3884	which	OO	OO	YES
3300	3885	indifference	NN	NN	YES
3301	3886	and	OO	OO	YES
3302	3887	even	RB	RB	YES
3303	3888	irony	NN	NN	YES
3304	3889	could	VB	VB	YES
3305	3890	be	VB	VB	YES
3306	3891	discerned	VB	VB	YES
3307	3894	Can	VB	VB	YES
3308	3895	one	NN	NN	YES
3309	3896	be	VB	VB	YES
3310	3897	well	RB	RB	YES
3311	3898	while	OO	OO	YES
3312	3899	suffering	VB	VB	YES
3313	3900	morally	RB	RB	YES
3314	3902	Can	VB	VB	YES
3315	3903	one	NN	NN	YES
3316	3904	be	VB	VB	YES
3317	3905	calm	VB	JJ	NO
3318	3906	in	OO	OO	YES
3319	3907	times	NN	NN	YES
3320	3908	like	OO	OO	YES
3321	3909	these	OO	OO	YES
3322	3910	if	OO	OO	YES
3323	3911	one	OO	NN	NO
3324	3912	has	VB	VB	YES
3325	3913	any	OO	OO	YES
3326	3914	feeling	NN	NN	YES
3327	3917	said	VB	VB	YES
3328	3918	Anna	NN	NN	YES
3329	3919	Pavlovna	NN	NN	YES
3330	3922	You	NN	NN	YES
3331	3923	are	VB	VB	YES
3332	3924	staying	VB	VB	YES
3333	3925	the	OO	OO	YES
3334	3926	whole	JJ	JJ	YES
3335	3927	evening	NN	NN	YES
3336	3929	I	NN	NN	YES
3337	3930	hope	VB	VB	YES
3338	3934	And	OO	OO	YES
3339	3935	the	OO	OO	YES
3340	3936	fete	NN	NN	YES
3341	3937	at	OO	OO	YES
3342	3938	the	OO	OO	YES
3343	3939	English	JJ	JJ	YES
3344	3940	ambassador	NN	NN	YES
3345	3941	s	OO	OO	YES
3346	3943	Today	NN	NN	YES
3347	3944	is	VB	VB	YES
3348	3945	Wednesday	NN	NN	YES
3349	3947	I	NN	NN	YES
3350	3948	must	VB	VB	YES
3351	3949	put	VB	VB	YES
3352	3950	in	OO	OO	YES
3353	3951	an	OO	OO	YES
3354	3952	appearance	NN	NN	YES
3355	3953	there	RB	RB	YES
3356	3956	said	VB	VB	YES
3357	3957	the	OO	OO	YES
3358	3958	prince	NN	NN	YES
3359	3961	My	JJ	JJ	YES
3360	3962	daughter	NN	NN	YES
3361	3963	is	VB	VB	YES
3362	3964	coming	VB	VB	YES
3363	3965	for	OO	OO	YES
3364	3966	me	NN	NN	YES
3365	3967	to	OO	OO	YES
3366	3968	take	VB	VB	YES
3367	3969	me	NN	NN	YES
3368	3970	there	RB	NN	NO
3369	3974	I	NN	NN	YES
3370	3975	thought	VB	VB	YES
3371	3976	today	NN	NN	YES
3372	3977	s	OO	OO	YES
3373	3978	fete	NN	NN	YES
3374	3979	had	VB	VB	YES
3375	3980	been	VB	VB	YES
3376	3981	canceled	VB	VB	YES
3377	3983	I	NN	NN	YES
3378	3984	confess	VB	VB	YES
3379	3985	all	OO	OO	YES
3380	3986	these	OO	OO	YES
3381	3987	festivities	NN	NN	YES
3382	3988	and	OO	OO	YES
3383	3989	fireworks	NN	NN	YES
3384	3990	are	VB	VB	YES
3385	3991	becoming	VB	VB	YES
3386	3992	wearisome	JJ	JJ	YES
3387	3996	If	OO	OO	YES
3388	3997	they	NN	NN	YES
3389	3998	had	VB	VB	YES
3390	3999	known	VB	VB	YES
3391	4000	that	OO	OO	YES
3392	4001	you	NN	NN	YES
3393	4002	wished	VB	VB	YES
3394	4003	it	NN	NN	YES
3395	4005	the	OO	OO	YES
3396	4006	entertainment	NN	NN	YES
3397	4007	would	VB	VB	YES
3398	4008	have	VB	VB	YES
3399	4009	been	VB	VB	YES
3400	4010	put	VB	VB	YES
3401	4011	off	OO	OO	YES
3402	4014	said	VB	VB	YES
3403	4015	the	OO	OO	YES
3404	4016	prince	NN	NN	YES
3405	4018	who	NN	NN	YES
3406	4020	like	OO	OO	YES
3407	4021	a	OO	OO	YES
3408	4025	clock	NN	NN	YES
3409	4027	by	OO	OO	YES
3410	4028	force	NN	NN	YES
3411	4029	of	OO	OO	YES
3412	4030	habit	NN	NN	YES
3413	4031	said	VB	VB	YES
3414	4032	things	NN	NN	YES
3415	4033	he	NN	NN	YES
3416	4034	did	VB	VB	YES
3417	4035	not	RB	RB	YES
3418	4036	even	RB	RB	YES
3419	4037	wish	VB	VB	YES
3420	4038	to	OO	OO	YES
3421	4039	be	VB	VB	YES
3422	4040	believed	VB	VB	YES
3423	4043	Do	VB	VB	YES
3424	4044	nt	RB	RB	YES
3425	4045	tease	VB	VB	YES
3426	4047	Well	OO	??	NO
3427	4049	and	OO	OO	YES
3428	4050	what	NN	NN	YES
3429	4051	has	VB	VB	YES
3430	4052	been	VB	VB	YES
3431	4053	decided	VB	VB	YES
3432	4054	about	OO	OO	YES
3433	4055	Novosiltsev	NN	NN	YES
3434	4056	s	OO	OO	YES
3435	4057	dispatch	NN	NN	YES
3436	4059	You	NN	NN	YES
3437	4060	know	VB	VB	YES
3438	4061	everything	NN	NN	YES
3439	4065	What	NN	NN	YES
3440	4066	can	VB	VB	YES
3441	4067	one	NN	NN	YES
3442	4068	say	VB	VB	YES
3443	4069	about	OO	OO	YES
3444	4070	it	NN	NN	YES
3445	4073	replied	VB	VB	YES
3446	4074	the	OO	OO	YES
3447	4075	prince	NN	NN	YES
3448	4076	in	OO	OO	YES
3449	4077	a	OO	OO	YES
3450	4078	cold	JJ	JJ	YES
3451	4080	listless	JJ	JJ	YES
3452	4081	tone	NN	NN	YES
3453	4084	What	NN	NN	YES
3454	4085	has	VB	VB	YES
3455	4086	been	VB	VB	YES
3456	4087	decided	VB	VB	YES
3457	4089	They	NN	NN	YES
3458	4090	have	VB	VB	YES
3459	4091	decided	VB	VB	YES
3460	4092	that	OO	OO	YES
3461	4093	Buonaparte	NN	NN	YES
3462	4094	has	VB	VB	YES
3463	4095	burnt	VB	VB	YES
3464	4096	his	JJ	JJ	YES
3465	4097	boats	NN	NN	YES
3466	4099	and	OO	OO	YES
3467	4100	I	NN	NN	YES
3468	4101	believe	VB	VB	YES
3469	4102	that	OO	OO	YES
3470	4103	we	NN	NN	YES
3471	4104	are	VB	VB	YES
3472	4105	ready	JJ	JJ	YES
3473	4106	to	OO	OO	YES
3474	4107	burn	VB	VB	YES
3475	4108	ours	NN	NN	YES
3476	4111	In	OO	OO	YES
3477	4112	the	OO	OO	YES
3478	4113	offing	VB	NN	NO
3479	4114	the	OO	OO	YES
3480	4115	sea	NN	NN	YES
3481	4116	and	OO	OO	YES
3482	4117	the	OO	OO	YES
3483	4118	sky	NN	NN	YES
3484	4119	were	VB	VB	YES
3485	4120	welded	VB	VB	YES
3486	4121	together	RB	RB	YES
3487	4122	without	OO	OO	YES
3488	4123	a	OO	OO	YES
3489	4124	joint	JJ	NN	NO
3490	4126	and	OO	OO	YES
3491	4127	in	OO	OO	YES
3492	4128	the	OO	OO	YES
3493	4129	luminous	JJ	JJ	YES
3494	4130	space	NN	NN	YES
3495	4131	the	OO	OO	YES
3496	4132	tanned	JJ	JJ	YES
3497	4133	sails	NN	NN	YES
3498	4134	of	OO	OO	YES
3499	4135	the	OO	OO	YES
3500	4136	barges	NN	NN	YES
3501	4137	drifting	VB	VB	YES
3502	4138	up	OO	OO	YES
3503	4139	with	OO	OO	YES
3504	4140	the	OO	OO	YES
3505	4141	tide	NN	NN	YES
3506	4142	seemed	VB	VB	YES
3507	4143	to	OO	OO	YES
3508	4144	stand	VB	VB	YES
3509	4145	still	RB	RB	YES
3510	4146	in	OO	OO	YES
3511	4147	red	JJ	JJ	YES
3512	4148	clusters	NN	NN	YES
3513	4149	of	OO	OO	YES
3514	4150	canvas	NN	NN	YES
3515	4151	sharply	RB	RB	YES
3516	4152	peaked	VB	VB	YES
3517	4154	with	OO	OO	YES
3518	4155	gleams	NN	NN	YES
3519	4156	of	OO	OO	YES
3520	4157	varnished	JJ	JJ	YES
3521	4158	sprits	NN	NN	YES
3522	4160	A	OO	OO	YES
3523	4161	haze	NN	NN	YES
3524	4162	rested	VB	VB	YES
3525	4163	on	OO	OO	YES
3526	4164	the	OO	OO	YES
3527	4165	low	JJ	JJ	YES
3528	4166	shores	NN	NN	YES
3529	4167	that	OO	OO	YES
3530	4168	ran	VB	VB	YES
3531	4169	out	OO	OO	YES
3532	4170	to	OO	OO	YES
3533	4171	sea	NN	NN	YES
3534	4172	in	OO	OO	YES
3535	4173	vanishing	VB	VB	YES
3536	4174	flatness	NN	NN	YES
3537	4176	The	OO	OO	YES
3538	4177	air	NN	NN	YES
3539	4178	was	VB	VB	YES
3540	4179	dark	JJ	JJ	YES
3541	4180	above	OO	OO	YES
3542	4181	Gravesend	NN	NN	YES
3543	4183	and	OO	OO	YES
3544	4184	farther	RB	RB	YES
3545	4185	back	RB	RB	YES
3546	4186	still	RB	RB	YES
3547	4187	seemed	VB	VB	YES
3548	4188	condensed	VB	JJ	NO
3549	4189	into	OO	OO	YES
3550	4190	a	OO	OO	YES
3551	4191	mournful	JJ	JJ	YES
3552	4192	gloom	NN	NN	YES
3553	4194	brooding	VB	JJ	NO
3554	4195	motionless	RB	JJ	NO
3555	4196	over	OO	OO	YES
3556	4197	the	OO	OO	YES
3557	4198	biggest	JJ	JJ	YES
3558	4200	and	OO	OO	YES
3559	4201	the	OO	OO	YES
3560	4202	greatest	JJ	JJ	YES
3561	4204	town	NN	NN	YES
3562	4205	on	OO	OO	YES
3563	4206	earth	NN	NN	YES
3564	4208	The	OO	OO	YES
3565	4209	Director	NN	NN	YES
3566	4210	of	OO	OO	YES
3567	4211	Companies	NN	NN	YES
3568	4212	was	VB	VB	YES
3569	4213	our	JJ	JJ	YES
3570	4214	captain	NN	NN	YES
3571	4215	and	OO	OO	YES
3572	4216	our	JJ	JJ	YES
3573	4217	host	NN	NN	YES
3574	4219	We	NN	NN	YES
3575	4220	four	OO	OO	YES
3576	4221	affectionately	RB	RB	YES
3577	4222	watched	VB	VB	YES
3578	4223	his	JJ	JJ	YES
3579	4224	back	NN	NN	YES
3580	4225	as	OO	OO	YES
3581	4226	he	NN	NN	YES
3582	4227	stood	VB	VB	YES
3583	4228	in	OO	OO	YES
3584	4229	the	OO	OO	YES
3585	4230	bows	NN	NN	YES
3586	4231	looking	VB	VB	YES
3587	4232	to	OO	OO	YES
3588	4233	seaward	VB	OO	NO
3589	4235	On	OO	OO	YES
3590	4236	the	OO	OO	YES
3591	4237	whole	JJ	JJ	YES
3592	4238	river	NN	NN	YES
3593	4239	there	OO	OO	YES
3594	4240	was	VB	VB	YES
3595	4241	nothing	NN	NN	YES
3596	4242	that	OO	OO	YES
3597	4243	looked	VB	VB	YES
3598	4244	half	RB	RB	YES
3599	4245	so	RB	RB	YES
3600	4246	nautical	JJ	JJ	YES
3601	4248	He	NN	NN	YES
3602	4249	resembled	VB	VB	YES
3603	4250	a	OO	OO	YES
3604	4251	pilot	NN	NN	YES
3605	4253	which	OO	OO	YES
3606	4254	to	OO	OO	YES
3607	4255	a	OO	OO	YES
3608	4256	seaman	NN	NN	YES
3609	4257	is	VB	VB	YES
3610	4258	trustworthiness	NN	NN	YES
3611	4259	personified	VB	VB	YES
3612	4261	It	NN	NN	YES
3613	4262	was	VB	VB	YES
3614	4263	difficult	JJ	JJ	YES
3615	4264	to	OO	OO	YES
3616	4265	realize	VB	VB	YES
3617	4266	his	JJ	JJ	YES
3618	4267	work	NN	NN	YES
3619	4268	was	VB	VB	YES
3620	4269	not	RB	RB	YES
3621	4270	out	RB	OO	NO
3622	4271	there	RB	RB	YES
3623	4272	in	OO	OO	YES
3624	4273	the	OO	OO	YES
3625	4274	luminous	JJ	JJ	YES
3626	4275	estuary	NN	NN	YES
3627	4277	but	OO	OO	YES
3628	4278	behind	OO	OO	YES
3629	4279	him	NN	NN	YES
3630	4281	within	OO	OO	YES
3631	4282	the	OO	OO	YES
3632	4283	brooding	JJ	JJ	YES
3633	4284	gloom	NN	NN	YES
3634	4286	Between	OO	OO	YES
3635	4287	us	NN	NN	YES
3636	4288	there	OO	OO	YES
3637	4289	was	VB	VB	YES
3638	4291	as	OO	OO	YES
3639	4292	I	NN	NN	YES
3640	4293	have	VB	VB	YES
3641	4294	already	RB	RB	YES
3642	4295	said	VB	VB	YES
3643	4296	somewhere	RB	RB	YES
3644	4298	the	OO	OO	YES
3645	4299	bond	NN	NN	YES
3646	4300	of	OO	OO	YES
3647	4301	the	OO	OO	YES
3648	4302	sea	NN	NN	YES
3649	4304	Besides	OO	OO	YES
3650	4305	holding	VB	VB	YES
3651	4306	our	JJ	JJ	YES
3652	4307	hearts	NN	NN	YES
3653	4308	together	RB	RB	YES
3654	4309	through	OO	OO	YES
3655	4310	long	JJ	JJ	YES
3656	4311	periods	NN	NN	YES
3657	4312	of	OO	OO	YES
3658	4313	separation	NN	NN	YES
3659	4315	it	NN	NN	YES
3660	4316	had	VB	VB	YES
3661	4317	the	OO	OO	YES
3662	4318	effect	NN	NN	YES
3663	4319	of	OO	OO	YES
3664	4320	making	VB	VB	YES
3665	4321	us	NN	NN	YES
3666	4322	tolerant	JJ	JJ	YES
3667	4323	of	OO	OO	YES
3668	4324	each	OO	OO	YES
3669	4325	other	JJ	JJ	YES
3670	4326	s	OO	OO	YES
3671	4330	even	RB	RB	YES
3672	4331	convictions	NN	NN	YES
3673	4333	The	OO	OO	YES
3674	4337	best	JJ	JJ	YES
3675	4338	of	OO	OO	YES
3676	4339	old	JJ	JJ	YES
3677	4344	because	OO	OO	YES
3678	4345	of	OO	OO	YES
3679	4346	his	JJ	JJ	YES
3680	4347	many	JJ	JJ	YES
3681	4348	years	NN	NN	YES
3682	4349	and	OO	OO	YES
3683	4350	many	JJ	JJ	YES
3684	4351	virtues	NN	NN	YES
3685	4353	the	OO	OO	YES
3686	4354	only	JJ	JJ	YES
3687	4355	cushion	NN	NN	YES
3688	4356	on	OO	OO	YES
3689	4357	deck	NN	NN	YES
3690	4359	and	OO	OO	YES
3691	4360	was	VB	VB	YES
3692	4361	lying	VB	VB	YES
3693	4362	on	OO	OO	YES
3694	4363	the	OO	OO	YES
3695	4364	only	JJ	JJ	YES
3696	4365	rug	NN	NN	YES
3697	4367	From	OO	OO	YES
3698	4368	the	OO	OO	YES
3699	4369	listless	JJ	JJ	YES
3700	4370	repose	NN	NN	YES
3701	4371	of	OO	OO	YES
3702	4372	the	OO	OO	YES
3703	4373	place	NN	NN	YES
3704	4375	and	OO	OO	YES
3705	4376	the	OO	OO	YES
3706	4377	peculiar	JJ	JJ	YES
3707	4378	character	NN	NN	YES
3708	4379	of	OO	OO	YES
3709	4380	its	JJ	JJ	YES
3710	4381	inhabitants	NN	NN	YES
3711	4383	who	NN	NN	YES
3712	4384	are	VB	VB	YES
3713	4385	descendants	NN	NN	YES
3714	4386	from	OO	OO	YES
3715	4387	the	OO	OO	YES
3716	4388	original	JJ	JJ	YES
3717	4389	Dutch	JJ	JJ	YES
3718	4390	settlers	NN	NN	YES
3719	4392	this	OO	OO	YES
3720	4393	sequestered	VB	JJ	NO
3721	4394	glen	NN	NN	YES
3722	4395	has	VB	VB	YES
3723	4396	long	RB	RB	YES
3724	4397	been	VB	VB	YES
3725	4398	known	VB	VB	YES
3726	4399	by	OO	OO	YES
3727	4400	the	OO	OO	YES
3728	4401	name	NN	NN	YES
3729	4402	of	OO	OO	YES
3730	4403	SLEEPY	NN	NN	YES
3731	4404	HOLLOW	NN	NN	YES
3732	4406	and	OO	OO	YES
3733	4407	its	JJ	JJ	YES
3734	4408	rustic	JJ	JJ	YES
3735	4409	lads	NN	NN	YES
3736	4410	are	VB	VB	YES
3737	4411	called	VB	VB	YES
3738	4412	the	OO	OO	YES
3739	4413	Sleepy	NN	NN	YES
3740	4414	Hollow	NN	NN	YES
3741	4415	Boys	NN	NN	YES
3742	4416	throughout	OO	OO	YES
3743	4417	all	OO	OO	YES
3744	4418	the	OO	OO	YES
3745	4419	neighboring	NN	JJ	NO
3746	4420	country	NN	NN	YES
3747	4422	A	OO	OO	YES
3748	4423	drowsy	JJ	JJ	YES
3749	4425	dreamy	JJ	JJ	YES
3750	4426	influence	NN	NN	YES
3751	4427	seems	VB	VB	YES
3752	4428	to	OO	OO	YES
3753	4429	hang	VB	VB	YES
3754	4430	over	OO	OO	YES
3755	4431	the	OO	OO	YES
3756	4432	land	NN	NN	YES
3757	4434	and	OO	OO	YES
3758	4435	to	OO	OO	YES
3759	4436	pervade	VB	VB	YES
3760	4437	the	OO	OO	YES
3761	4438	very	RB	JJ	NO
3762	4439	atmosphere	NN	NN	YES
3763	4441	Some	OO	OO	YES
3764	4442	say	VB	VB	YES
3765	4443	that	OO	OO	YES
3766	4444	the	OO	OO	YES
3767	4445	place	NN	NN	YES
3768	4446	was	VB	VB	YES
3769	4447	bewitched	VB	VB	YES
3770	4448	by	OO	OO	YES
3771	4449	a	OO	OO	YES
3772	4450	High	JJ	JJ	YES
3773	4451	German	JJ	JJ	YES
3774	4452	doctor	NN	NN	YES
3775	4454	during	OO	OO	YES
3776	4455	the	OO	OO	YES
3777	4456	early	JJ	JJ	YES
3778	4457	days	NN	NN	YES
3779	4458	of	OO	OO	YES
3780	4459	the	OO	OO	YES
3781	4460	settlement	NN	NN	YES
3782	4462	others	NN	NN	YES
3783	4464	that	OO	OO	YES
3784	4465	an	OO	OO	YES
3785	4466	old	JJ	JJ	YES
3786	4467	Indian	JJ	JJ	YES
3787	4468	chief	NN	NN	YES
3788	4470	the	OO	OO	YES
3789	4471	prophet	NN	NN	YES
3790	4472	or	OO	OO	YES
3791	4473	wizard	NN	NN	YES
3792	4474	of	OO	OO	YES
3793	4475	his	JJ	JJ	YES
3794	4476	tribe	NN	NN	YES
3795	4478	held	VB	VB	YES
3796	4479	his	JJ	JJ	YES
3797	4480	powwows	NN	NN	YES
3798	4481	there	RB	NN	NO
3799	4482	before	OO	OO	YES
3800	4483	the	OO	OO	YES
3801	4484	country	NN	NN	YES
3802	4485	was	VB	VB	YES
3803	4486	discovered	VB	VB	YES
3804	4487	by	OO	OO	YES
3805	4488	Master	NN	NN	YES
3806	4489	Hendrick	NN	NN	YES
3807	4490	Hudson	NN	NN	YES
3808	4492	Certain	JJ	JJ	YES
3809	4493	it	NN	NN	YES
3810	4494	is	VB	VB	YES
3811	4496	the	OO	OO	YES
3812	4497	place	NN	NN	YES
3813	4498	still	RB	RB	YES
3814	4499	continues	VB	VB	YES
3815	4500	under	OO	OO	YES
3816	4501	the	OO	OO	YES
3817	4502	sway	NN	NN	YES
3818	4503	of	OO	OO	YES
3819	4504	some	OO	OO	YES
3820	4505	witching	NN	JJ	NO
3821	4506	power	NN	NN	YES
3822	4508	that	OO	OO	YES
3823	4509	holds	VB	VB	YES
3824	4510	a	OO	OO	YES
3825	4511	spell	NN	NN	YES
3826	4512	over	OO	OO	YES
3827	4513	the	OO	OO	YES
3828	4514	minds	NN	NN	YES
3829	4515	of	OO	OO	YES
3830	4516	the	OO	OO	YES
3831	4517	good	JJ	JJ	YES
3832	4518	people	NN	NN	YES
3833	4520	causing	VB	VB	YES
3834	4521	them	NN	NN	YES
3835	4522	to	OO	OO	YES
3836	4523	walk	VB	VB	YES
3837	4524	in	OO	OO	YES
3838	4525	a	OO	OO	YES
3839	4526	continual	JJ	JJ	YES
3840	4527	reverie	NN	NN	YES
3841	4529	They	NN	NN	YES
3842	4530	are	VB	VB	YES
3843	4531	given	VB	VB	YES
3844	4532	to	OO	OO	YES
3845	4533	all	OO	OO	YES
3846	4534	kinds	NN	NN	YES
3847	4535	of	OO	OO	YES
3848	4536	marvellous	JJ	JJ	YES
3849	4537	beliefs	NN	NN	YES
3850	4539	are	VB	VB	YES
3851	4540	subject	JJ	JJ	YES
3852	4541	to	OO	OO	YES
3853	4542	trances	NN	NN	YES
3854	4543	and	OO	OO	YES
3855	4544	visions	NN	NN	YES
3856	4546	and	OO	OO	YES
3857	4547	frequently	RB	RB	YES
3858	4548	see	VB	VB	YES
3859	4549	strange	JJ	JJ	YES
3860	4550	sights	NN	NN	YES
3861	4552	and	OO	OO	YES
3862	4553	hear	VB	VB	YES
3863	4554	music	NN	NN	YES
3864	4555	and	OO	OO	YES
3865	4556	voices	NN	NN	YES
3866	4557	in	OO	OO	YES
3867	4558	the	OO	OO	YES
3868	4559	air	NN	NN	YES
3869	4561	The	OO	OO	YES
3870	4562	whole	JJ	JJ	YES
3871	4563	neighborhood	NN	NN	YES
3872	4564	abounds	VB	VB	YES
3873	4565	with	OO	OO	YES
3874	4566	local	JJ	JJ	YES
3875	4567	tales	NN	NN	YES
3876	4569	haunted	VB	JJ	NO
3877	4570	spots	NN	NN	YES
3878	4572	and	OO	OO	YES
3879	4573	twilight	NN	JJ	NO
3880	4574	superstitions	NN	NN	YES
3881	4576	stars	NN	NN	YES
3882	4577	shoot	VB	VB	YES
3883	4578	and	OO	OO	YES
3884	4579	meteors	NN	NN	YES
3885	4580	glare	VB	VB	YES
3886	4581	oftener	NN	RB	NO
3887	4582	across	OO	OO	YES
3888	4583	the	OO	OO	YES
3889	4584	valley	NN	NN	YES
3890	4585	than	OO	OO	YES
3891	4586	in	OO	OO	YES
3892	4587	any	OO	OO	YES
3893	4588	other	JJ	JJ	YES
3894	4589	part	NN	NN	YES
3895	4590	of	OO	OO	YES
3896	4591	the	OO	OO	YES
3897	4592	country	NN	NN	YES
3898	4594	and	OO	OO	YES
3899	4595	the	OO	OO	YES
3900	4596	nightmare	NN	NN	YES
3901	4598	with	OO	OO	YES
3902	4599	her	JJ	JJ	YES
3903	4600	whole	JJ	JJ	YES
3904	4601	ninefold	JJ	NN	NO
3905	4603	seems	VB	VB	YES
3906	4604	to	OO	OO	YES
3907	4605	make	VB	VB	YES
3908	4606	it	NN	NN	YES
3909	4607	the	OO	OO	YES
3910	4608	favorite	JJ	JJ	YES
3911	4609	scene	NN	NN	YES
3912	4610	of	OO	OO	YES
3913	4611	her	JJ	JJ	YES
3914	4612	gambols	NN	NN	YES
3915	4615	This	OO	NN	NO
3916	4616	is	VB	VB	YES
3917	4617	our	JJ	JJ	YES
3918	4618	home	NN	NN	YES
3919	4621	she	NN	NN	YES
3920	4622	said	VB	VB	YES
3921	4623	Tuesday	NN	NN	YES
3922	4625	standing	VB	VB	YES
3923	4626	in	OO	OO	YES
3924	4627	her	JJ	JJ	YES
3925	4628	driveway	NN	NN	YES
3926	4629	wearing	VB	VB	YES
3927	4630	a	OO	OO	YES
3928	4631	sleeveless	JJ	JJ	YES
3929	4632	blouse	NN	NN	YES
3930	4633	and	OO	OO	YES
3931	4637	sandals	NN	NN	YES
3932	4640	Until	OO	??	NO
3933	4643	in	OO	OO	YES
3934	4644	my	JJ	JJ	YES
3935	4645	backyard	NN	NN	YES
3936	4646	and	OO	OO	YES
3937	4647	that	OO	OO	YES
3938	4648	rubber	NN	NN	YES
3939	4649	is	VB	VB	YES
3940	4650	melting	VB	VB	YES
3941	4651	on	OO	OO	YES
3942	4652	my	JJ	JJ	YES
3943	4653	truck	NN	NN	YES
3944	4656	not	RB	RB	YES
3945	4657	going	VB	VB	YES
3946	4658	anywhere	RB	RB	YES
3947	4662	got	VB	VB	YES
3948	4663	to	OO	OO	YES
3949	4664	protect	VB	VB	YES
3950	4665	the	OO	OO	YES
3951	4666	neighborhood	NN	NN	YES
3952	4668	Who	NN	NN	YES
3953	4669	else	RB	RB	YES
3954	4670	is	VB	VB	YES
3955	4671	going	VB	VB	YES
3956	4672	to	OO	OO	YES
3957	4675	The	OO	OO	YES
3958	4676	flames	NN	NN	YES
3959	4677	came	VB	VB	YES
3960	4678	close	RB	RB	YES
3961	4679	to	OO	OO	YES
3962	4680	this	OO	OO	YES
3963	4681	neighborhood	NN	NN	YES
3964	4682	on	OO	OO	YES
3965	4683	the	OO	OO	YES
3966	4684	fire	NN	NN	YES
3967	4685	s	OO	OO	YES
3968	4686	northern	JJ	JJ	YES
3969	4687	edge	NN	NN	YES
3970	4688	Monday	NN	NN	YES
3971	4689	night	NN	NN	YES
3972	4691	A	OO	OO	YES
3973	4692	wind	NN	NN	YES
3974	4693	shift	NN	NN	YES
3975	4694	pushed	VB	VB	YES
3976	4695	flames	NN	NN	YES
3977	4696	from	OO	OO	YES
3978	4697	the	OO	OO	YES
3979	4698	next	JJ	JJ	YES
